"30 Oct 2012 22:25:58","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_cacheresource_file.php:
      64","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/cache\98eee8958238e57e6a4dbf27d4bb3d4ef7038178.blockbestsellers.tpl.php"
"30 Oct 2012 22:25:58","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\98eee8958238e57e6a4dbf27d4bb3d4ef7038178.file.blockbestsellers.tpl.cache.php"
"30 Oct 2012 22:25:59","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\98eee8958238e57e6a4dbf27d4bb3d4ef7038178.file.blockbestsellers.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:59","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\98eee8958238e57e6a4dbf27d4bb3d4ef7038178.blockbestsellers.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:25:59","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_cacheresource_file.php:
      64","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/cache\78d8c3919c69d1d81945a606192699cfb2e55bb4.blockspecials.tpl.php"
"30 Oct 2012 22:25:59","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\78d8c3919c69d1d81945a606192699cfb2e55bb4.file.blockspecials.tpl.cache.php"
"30 Oct 2012 22:26:00","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\78d8c3919c69d1d81945a606192699cfb2e55bb4.file.blockspecials.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:26:00","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\78d8c3919c69d1d81945a606192699cfb2e55bb4.blockspecials.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:26:00","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_cacheresource_file.php:
      64","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/cache\9b796afc85158fae9317fc6b0df63f02fcb00213.blockstore.tpl.php"
"30 Oct 2012 22:26:00","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\9b796afc85158fae9317fc6b0df63f02fcb00213.file.blockstore.tpl.cache.php"
"30 Oct 2012 22:26:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\9b796afc85158fae9317fc6b0df63f02fcb00213.file.blockstore.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:26:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\9b796afc85158fae9317fc6b0df63f02fcb00213.blockstore.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:26:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_cacheresource_file.php:
      64","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/cache\cf6a1d2679559bbb5407c6a48157ad492e0b3d6b.footer.tpl.php"
"30 Oct 2012 22:26:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\cf6a1d2679559bbb5407c6a48157ad492e0b3d6b.file.footer.tpl.cache.php"
"30 Oct 2012 22:26:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\cf6a1d2679559bbb5407c6a48157ad492e0b3d6b.file.footer.tpl.cache.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"30 Oct 2012 22:26:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/cache\cf6a1d2679559bbb5407c6a48157ad492e0b3d6b.footer.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"07 Nov 2012 17:14:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\ce2484dd61246ffe0ac7475ba78c57a37d1a9c33.file.myaccountoptions.tpl.php"
"07 Nov 2012 17:14:01","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\ce2484dd61246ffe0ac7475ba78c57a37d1a9c33.file.myaccountoptions.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
"12 Nov 2012 10:02:20","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_resource.php:
      723","(Warning) filemtime() [<a href='function.filemtime'>function.filemtime</a>]: stat failed for C:\wamp\www\megacustomers/tools/smarty/compile\7495bb905d34147b9bd49ea0f783589a08b20536.file.result.tpl.php"
"12 Nov 2012 10:02:20","C:\wamp\www\megacustomers\tools\smarty\sysplugins\smarty_internal_write_file.php:
      57","(Warning) unlink(C:\wamp\www\megacustomers/tools/smarty/compile\7495bb905d34147b9bd49ea0f783589a08b20536.file.result.tpl.php) [<a href='function.unlink'>function.unlink</a>]: No such file or directory"
